timestamp,datetime,comment-id,voter-id,vote
1437198649259,Fri Jul 17 22:50:49 PDT 2015,5,321,1
1437200625431,Fri Jul 17 23:23:45 PDT 2015,5,325,1
1437208586812,Sat Jul 18 01:36:26 PDT 2015,5,330,1
1437219476336,Sat Jul 18 04:37:56 PDT 2015,5,339,-1
1437224215243,Sat Jul 18 05:56:55 PDT 2015,5,342,1
1437232439769,Sat Jul 18 08:13:59 PDT 2015,5,347,-1
1437270150783,Sat Jul 18 18:42:30 PDT 2015,5,357,-1
1437290933676,Sun Jul 19 00:28:53 PDT 2015,5,365,-1
1437278720631,Sat Jul 18 21:05:20 PDT 2015,5,366,0
1437286283975,Sat Jul 18 23:11:23 PDT 2015,5,373,1
1437349590372,Sun Jul 19 16:46:30 PDT 2015,5,388,1
1437354865990,Sun Jul 19 18:14:25 PDT 2015,5,390,1
1437361958436,Sun Jul 19 20:12:38 PDT 2015,5,392,-1
1437365018491,Sun Jul 19 21:03:38 PDT 2015,5,394,-1
1437657051453,Thu Jul 23 06:10:51 PDT 2015,5,399,-1
1437377885426,Mon Jul 20 00:38:05 PDT 2015,5,401,1
1437378103946,Mon Jul 20 00:41:43 PDT 2015,5,402,1
1437542558973,Tue Jul 21 22:22:38 PDT 2015,5,403,0
1437648731687,Thu Jul 23 03:52:11 PDT 2015,5,404,0
1437549765301,Wed Jul 22 00:22:45 PDT 2015,5,405,0
1437383200294,Mon Jul 20 02:06:40 PDT 2015,5,407,0
1437385322006,Mon Jul 20 02:42:02 PDT 2015,5,409,1
1437442403239,Mon Jul 20 18:33:23 PDT 2015,5,410,1
1438057614217,Mon Jul 27 21:26:54 PDT 2015,5,412,1
1437392646774,Mon Jul 20 04:44:06 PDT 2015,5,422,1
1437389031097,Mon Jul 20 03:43:51 PDT 2015,5,423,1
1437389339738,Mon Jul 20 03:48:59 PDT 2015,5,425,1
1437389873811,Mon Jul 20 03:57:53 PDT 2015,5,427,1
1437390717520,Mon Jul 20 04:11:57 PDT 2015,5,429,1
1437390595268,Mon Jul 20 04:09:55 PDT 2015,5,431,1
1437436778571,Mon Jul 20 16:59:38 PDT 2015,5,439,1
1437437859834,Mon Jul 20 17:17:39 PDT 2015,5,440,1
1437439856969,Mon Jul 20 17:50:56 PDT 2015,5,444,1
1437440063887,Mon Jul 20 17:54:23 PDT 2015,5,445,1
1437440340350,Mon Jul 20 17:59:00 PDT 2015,5,446,0
1437440565712,Mon Jul 20 18:02:45 PDT 2015,5,447,1
1437440493314,Mon Jul 20 18:01:33 PDT 2015,5,448,1
1437615748105,Wed Jul 22 18:42:28 PDT 2015,5,449,1
1437440656317,Mon Jul 20 18:04:16 PDT 2015,5,450,1
1437440766701,Mon Jul 20 18:06:06 PDT 2015,5,452,1
1437441049273,Mon Jul 20 18:10:49 PDT 2015,5,455,-1
1437441441636,Mon Jul 20 18:17:21 PDT 2015,5,456,1
1437441135019,Mon Jul 20 18:12:15 PDT 2015,5,459,1
1437441424156,Mon Jul 20 18:17:04 PDT 2015,5,460,1
1437441436230,Mon Jul 20 18:17:16 PDT 2015,5,461,1
1437441355800,Mon Jul 20 18:15:55 PDT 2015,5,463,1
1437441445533,Mon Jul 20 18:17:25 PDT 2015,5,464,1
1437441555419,Mon Jul 20 18:19:15 PDT 2015,5,465,1
1437441294074,Mon Jul 20 18:14:54 PDT 2015,5,466,1
1437442165892,Mon Jul 20 18:29:25 PDT 2015,5,467,-1
1437442336772,Mon Jul 20 18:32:16 PDT 2015,5,468,1
1437442493671,Mon Jul 20 18:34:53 PDT 2015,5,469,1
1437444525517,Mon Jul 20 19:08:45 PDT 2015,5,471,1
1437445460030,Mon Jul 20 19:24:20 PDT 2015,5,476,1
1437447266216,Mon Jul 20 19:54:26 PDT 2015,5,480,1
1437450017780,Mon Jul 20 20:40:17 PDT 2015,5,483,0
1437458220099,Mon Jul 20 22:57:00 PDT 2015,5,485,1
1437459035383,Mon Jul 20 23:10:35 PDT 2015,5,486,1
1437463742136,Tue Jul 21 00:29:02 PDT 2015,5,492,1
1440925596623,Sun Aug 30 02:06:36 PDT 2015,5,493,0
1437467100945,Tue Jul 21 01:25:00 PDT 2015,5,496,1
1437466329017,Tue Jul 21 01:12:09 PDT 2015,5,497,1
1437466578964,Tue Jul 21 01:16:18 PDT 2015,5,498,1
1437469571714,Tue Jul 21 02:06:11 PDT 2015,5,499,-1
1437477772782,Tue Jul 21 04:22:52 PDT 2015,5,502,0
1437477109975,Tue Jul 21 04:11:49 PDT 2015,5,506,-1
1437480858038,Tue Jul 21 05:14:18 PDT 2015,5,508,-1
1437481618444,Tue Jul 21 05:26:58 PDT 2015,5,509,-1
1437485154726,Tue Jul 21 06:25:54 PDT 2015,5,510,1
1437486453550,Tue Jul 21 06:47:33 PDT 2015,5,513,-1
1437486791406,Tue Jul 21 06:53:11 PDT 2015,5,514,1
1440669707911,Thu Aug 27 03:01:47 PDT 2015,5,517,-1
1437491292916,Tue Jul 21 08:08:12 PDT 2015,5,518,1
1437522919831,Tue Jul 21 16:55:19 PDT 2015,5,521,-1
1437544461056,Tue Jul 21 22:54:21 PDT 2015,5,524,-1
1437552651518,Wed Jul 22 01:10:51 PDT 2015,5,527,0
1437546005506,Tue Jul 21 23:20:05 PDT 2015,5,528,1
1437554681197,Wed Jul 22 01:44:41 PDT 2015,5,529,0
1437556169991,Wed Jul 22 02:09:29 PDT 2015,5,530,1
1437548666682,Wed Jul 22 00:04:26 PDT 2015,5,532,0
1437546945590,Tue Jul 21 23:35:45 PDT 2015,5,533,-1
1437546664958,Tue Jul 21 23:31:04 PDT 2015,5,534,1
1437546981876,Tue Jul 21 23:36:21 PDT 2015,5,535,1
1437547356946,Tue Jul 21 23:42:36 PDT 2015,5,536,-1
1437547485112,Tue Jul 21 23:44:45 PDT 2015,5,538,-1
1437547603778,Tue Jul 21 23:46:43 PDT 2015,5,539,1
1437548923012,Wed Jul 22 00:08:43 PDT 2015,5,541,-1
1437549874182,Wed Jul 22 00:24:34 PDT 2015,5,544,0
1437551867686,Wed Jul 22 00:57:47 PDT 2015,5,547,0
1437563017148,Wed Jul 22 04:03:37 PDT 2015,5,553,-1
1437568172218,Wed Jul 22 05:29:32 PDT 2015,5,554,0
1437557273722,Wed Jul 22 02:27:53 PDT 2015,5,555,1
1437557797520,Wed Jul 22 02:36:37 PDT 2015,5,556,-1
1437558039250,Wed Jul 22 02:40:39 PDT 2015,5,557,0
1437641389699,Thu Jul 23 01:49:49 PDT 2015,5,558,0
1437570737913,Wed Jul 22 06:12:17 PDT 2015,5,563,1
1437561268778,Wed Jul 22 03:34:28 PDT 2015,5,564,1
